family,hp,hp_col,n_models_total_family,n_models_used,n_groups,mean_ratio,median_ratio,p90_ratio,ratio_of_sums,dataset,seed,pool_type,subset
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04098746248216593,0.028532296380250503,0.09407298160190761,0.03632626941099357,adult,6,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.5585165556089529,0.6227287696244203,0.9204496024642665,0.5543179451875802,adult,6,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.05614441853294465,0.008869326529142909,0.14858832199430022,0.185580896622882,adult,6,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.11673779752410439,0.038857130240017856,0.3604638016616528,0.15015101844861475,adult,6,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.1511512126586189,0.10800091114986222,0.3446290104648841,0.19451473907153524,adult,7,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.14270334020288988,0.1286620958488888,0.27276083891228325,0.14357890140273297,adult,7,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.27808906382265447,0.21341974315645262,0.6447638864315028,0.13511501524134487,adult,7,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.0814905220373849,0.054432852058592794,0.1954277947641703,0.1065368492414157,adult,7,Rashomon,all
LogReg,C,hp_C,25,25,11,0.8036551542425006,0.9030419416425643,0.9960256122755317,0.9385406571524773,adult,7,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.07317039035644501,0.03848206674609063,0.21372408778331087,0.0315304349145783,adult,7,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.18879877717095153,0.16806358427996915,0.3520943348394224,0.20164349777308013,adult,7,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.12809955334650555,0.09594640608013895,0.28715782794963846,0.14051552932657915,adult,7,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.13496558195155214,0.1178008635476712,0.2665075909442344,0.11126562330986328,adult,7,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.08056626865096687,0.04683378503577198,0.20522626336922797,0.07994723422590404,adult,7,Rashomon,all
RF,max_depth,hp_max_depth,25,22,3,0.29302735194340007,0.23166560501951747,0.6810372944596237,0.2740066520445304,adult,7,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.07741010718773715,0.05422222125037584,0.17229060420777403,0.07240784993675199,adult,7,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04921702477180606,0.03362251803572346,0.11476977719058393,0.03803261258573013,adult,7,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.040382685509422644,0.02655094849502181,0.09312951374003715,0.02586449743645973,adult,7,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6004562943518237,0.6952802133805154,0.9441392669872344,0.5602463648729831,adult,7,Rashomon,all
kNN,p,hp_p,25,25,2,0.12682093666943978,0.04250035620764594,0.39952608586060895,0.28065073387784417,adult,7,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.04888063217435348,0.005605120223759669,0.13279471033449147,0.12696157716567583,adult,7,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.18393388631874874,0.10845865299355206,0.46971233314712607,0.2631006398573755,adult,7,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.23226258645087708,0.18164014353002728,0.5019703886821316,0.13491739800456526,adult,7,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.1347834102297541,0.12170694894006373,0.26780681307618903,0.13305544742117417,adult,7,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.08250843965377407,0.054484976555069495,0.1944058876892792,0.10222073352833339,adult,7,Rashomon,HH
LogReg,C,hp_C,25,25,11,0.8037802372342336,0.9007276521576146,0.9915021313707362,0.9214662867801988,adult,7,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.07082005104999575,0.03997158346557267,0.192080130630441,0.036923243837716745,adult,7,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.20015096362240847,0.1814670552082687,0.35880693556163645,0.19365804903235903,adult,7,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.14392702273681107,0.11113699877270133,0.32382110207820036,0.14312414137066518,adult,7,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.11731684216105595,0.10026980948748901,0.23178683609099632,0.11032956416329297,adult,7,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.09427368320303554,0.06314617267847178,0.21873999224721785,0.10063652570929332,adult,7,Rashomon,HH
RF,max_depth,hp_max_depth,25,22,3,0.25914004228532217,0.257340412284065,0.4512600520019092,0.25605259190653745,adult,7,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.09508904086769782,0.0682057030157642,0.19041693737751375,0.07661443992571243,adult,7,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.03330997492126067,0.017127201196573794,0.08135443219983289,0.019900705393471146,adult,7,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.03095788491936575,0.019232221745393206,0.07580413771036537,0.01769557078419954,adult,7,Rashomon,HH
kNN,p,hp_p,25,25,2,0.3365432867949864,0.2298924044277257,0.8266360558995889,0.6060947088708264,adult,7,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.5757432813812305,0.6019159706890755,0.9046633544330893,0.41257914570232623,adult,7,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.02826808813669836,0.005480245082450261,0.05728777177327301,0.025280891299413508,adult,7,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.14839355350487582,0.10796149937243955,0.3346010521617488,0.1736759627404811,adult,7,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.1433695600363864,0.12950270734865432,0.27285906990145864,0.1467762918465298,adult,7,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.2819439600436962,0.21564874201812367,0.652751256210943,0.13517505821445197,adult,7,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.08140489540846213,0.054432852058592794,0.1954333277047105,0.10784823494800158,adult,7,Rashomon,non_HH
LogReg,C,hp_C,25,25,11,0.8036446323350835,0.9031227183521949,0.9962710506280995,0.9410781619193568,adult,7,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.07336809951128782,0.038460103302244565,0.21559678824004075,0.030728983496401747,adult,7,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1878438379488669,0.1668222393197349,0.35047213333390054,0.20421889069443033,adult,7,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.1267681559657652,0.09504990019839844,0.28278828944990747,0.1396742239458773,adult,7,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.13645018352309757,0.11967446984209006,0.26832092772730437,0.11156751243072748,adult,7,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.07941320903156081,0.045375703913449965,0.20378668290198027,0.07327471567821633,adult,7,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,22,3,0.2958779324251249,0.22584634366333672,0.6912834729127983,0.2817469733651904,adult,7,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.07592296572403609,0.05288180219212822,0.171461453133211,0.0707224451464507,adult,7,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.05055511641387835,0.03536757629952809,0.11612736800097131,0.0452973099580271,adult,7,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.04117549417075471,0.027476101585147145,0.09448390927139312,0.02913744491826116,adult,7,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6025351384126061,0.7036529371228697,0.946924497722429,0.6228896388941085,adult,7,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.05061454720937097,0.005615084791975396,0.139776194488431,0.17009647943545433,adult,7,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.10917921639475721,0.03799853110930516,0.3231171748546713,0.14259114137987158,adult,7,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.15775716115432892,0.10957284159521202,0.36853790011067133,0.19744858132512674,adult,8,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.12182265378685385,0.0952350516877314,0.2588261085021238,0.11991041636013197,adult,8,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.17048985795014496,0.14785535868284994,0.35060573088650826,0.1067634028539227,adult,8,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,3,0.09936607362952368,0.09114774087916733,0.18511946418901465,0.09393055138495014,adult,8,Rashomon,all
LogReg,C,hp_C,25,25,11,0.9779173553083357,0.9987227241347972,0.9999362478191411,0.9955084575616628,adult,8,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.1675853363428026,0.17179644494977903,0.2044474218775554,0.1811164447956036,adult,8,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.18148644634579422,0.17005795579014513,0.31603508594936097,0.1655599482073659,adult,8,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.12326317014475932,0.09153391138187761,0.2858084433316594,0.12143547399138975,adult,8,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.10841927938462906,0.056664473806329975,0.296090824120196,0.11232189855503132,adult,8,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.10166421291348864,0.08761993697467167,0.19337519353712818,0.09357434798934966,adult,8,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.141239311988839,0.1191944706044761,0.3002837551772397,0.19024228778946367,adult,8,Rashomon,all
RF,max_depth,hp_max_depth,25,18,3,0.2011903727130961,0.11797179975223117,0.5233460742833603,0.18542352370700638,adult,8,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.14632791085134939,0.10715546244203972,0.33624844058340236,0.14178774995738713,adult,8,Rashomon,all
RF,max_features,hp_max_features,25,12,2,0.15197521815722065,0.08769236218370269,0.40423047807966805,0.08523563489838269,adult,8,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.08024280196022845,0.07044368361320809,0.14946969158307932,0.08457187751660958,adult,8,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.5296771867836642,0.5671150966594293,0.9123212744915722,0.460042165042058,adult,8,Rashomon,all
kNN,p,hp_p,25,25,2,0.1359155766387819,0.04133912585555716,0.4378031018291469,0.31619025793519895,adult,8,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.0592755088931085,0.009642946612467068,0.15709217180331536,0.14197456280051757,adult,8,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.19068169027939194,0.13805131882414154,0.45999992187187877,0.22876563465066102,adult,8,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.14799063774917123,0.11366008473097453,0.3189706801052154,0.15267319651099684,adult,8,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.12142034021635223,0.10380063800885314,0.24068446438441807,0.09861397958764542,adult,8,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,3,0.08859408360949438,0.07216369840985196,0.17818401785405472,0.08982537528887712,adult,8,Rashomon,HH
LogReg,C,hp_C,25,25,11,0.977744573065344,0.9988372592322642,0.9999226951155711,0.9975755165559076,adult,8,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.16482491492826262,0.1740704556684315,0.19660066402227003,0.18568219348190812,adult,8,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.16777596402655376,0.15034491540207487,0.29947541175697345,0.15706092635777816,adult,8,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.13002065457466683,0.08595648080307822,0.3148498325444494,0.1371550054395573,adult,8,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.13894335034300387,0.112637344397389,0.3182109942514113,0.1367160289353298,adult,8,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.08947569193424716,0.07660034753635978,0.17316822991747388,0.08164570398556208,adult,8,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.20817221858335963,0.23228075613500632,0.3275373933028873,0.26307511212496454,adult,8,Rashomon,HH
RF,max_features,hp_max_features,25,12,2,0.1958783545698943,0.12655467340180837,0.5241190660617174,0.1840901826873528,adult,8,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.14772104671540315,0.10491213361295673,0.3308099006629911,0.12193277601504048,adult,8,Rashomon,HH
RF,max_depth,hp_max_depth,25,18,3,0.13454624194410567,0.09322642249915575,0.3043574343958899,0.11494936784222107,adult,8,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.09552614110584283,0.10191651460878795,0.1440384799967279,0.09725361637106424,adult,8,Rashomon,HH
kNN,p,hp_p,25,25,2,0.33964580912759174,0.2021296416953424,0.8812015666852197,0.6378592923751091,adult,8,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.479126672420602,0.46529290076543595,0.8660834334874421,0.30024034280377604,adult,8,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.03657986410822155,0.006968927512946845,0.08490752315241532,0.034561174281867654,adult,8,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.15482042090457418,0.10748485301858397,0.3602481607084576,0.18784251148702394,adult,8,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.11948857115000985,0.09382300619571657,0.2537188845312757,0.10986088995839327,adult,8,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.1748666685407386,0.15464842025489842,0.3541016057474711,0.10926312491341454,adult,8,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,3,0.10032689334365275,0.09249224652969808,0.1858406105332211,0.0951897569643089,adult,8,Rashomon,non_HH
LogReg,C,hp_C,25,25,11,0.97793276681401,0.99869584640399,0.9999375704514133,0.9951079125144467,adult,8,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.16783155522245832,0.17168661529702403,0.20560480598985373,0.18023171531849458,adult,8,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.18270936817157105,0.1713794137588919,0.31684268368931734,0.16908730462158036,adult,8,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.1218645589106646,0.08998338429731838,0.2832062836758229,0.11509357201158972,adult,8,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.10649252053168781,0.05428285120927304,0.2939872797579164,0.10201539265303082,adult,8,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.10275138169299507,0.08878755000664476,0.19462639316564984,0.09852510346266131,adult,8,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,18,3,0.2071347705963821,0.12645125261253592,0.532787318152,0.2171129540905237,adult,8,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.13526915642237494,0.1111034067367856,0.29396537675848705,0.1570804195226323,adult,8,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.14620364853768644,0.10745165610191873,0.33636510868248104,0.15082801492479317,adult,8,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.07887958740827267,0.06801393295559639,0.14982576941784193,0.07879769318251674,adult,8,Rashomon,non_HH
RF,max_features,hp_max_features,25,12,2,0.14805922873475003,0.08459373209307654,0.3945004864672821,0.06207927815976851,adult,8,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.5341860965272754,0.5752552660256837,0.9158110869238021,0.5375053811097315,adult,8,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.06129987234811012,0.010075946774639695,0.16648519261341801,0.19404272076541376,adult,8,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.1177436303804423,0.038461538461538436,0.3668109392772877,0.1602626372855177,adult,8,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.20731434376928853,0.18005481515976307,0.4144455100507016,0.21607426750134853,adult,9,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.11303085092976055,0.10017883985553515,0.20631132822980305,0.12294155790373905,adult,9,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.22269853981175566,0.19047866652638729,0.4668168149586868,0.12192114663817327,adult,9,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.07150742937033043,0.042634430833724896,0.17955329288335778,0.09728546306783739,adult,9,Rashomon,all
LogReg,C,hp_C,25,25,10,0.8741081644805916,0.9396395666218015,0.9957475246006406,0.9589685049263066,adult,9,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.204017684523938,0.19890543898365004,0.2960426290685237,0.18975913420618457,adult,9,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.19355378116286406,0.1587319308812511,0.4162009233822599,0.21117384061295422,adult,9,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.14185099171014448,0.12075379091268369,0.27775483383710553,0.141603317845267,adult,9,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.11389413405268788,0.06926314483047658,0.3006569950984419,0.11823724496837065,adult,9,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.09586017362086338,0.07942939435872083,0.19351850717763774,0.11129925526617249,adult,9,Rashomon,all
RF,max_depth,hp_max_depth,25,18,3,0.2924615523986171,0.24749574060609453,0.6260433483136004,0.34479623367828954,adult,9,Rashomon,all
RF,max_features,hp_max_features,25,14,2,0.17326622292952779,0.12635281946895535,0.4099994361357951,0.18302720010171675,adult,9,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.10788993767154698,0.10280683252711241,0.19123503186167967,0.12005085703532473,adult,9,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.124005908527395,0.08910791810386202,0.2848090926763676,0.09690534738631626,adult,9,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.06526255265524424,0.051004176072119795,0.13508424576639433,0.061097798624511784,adult,9,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.5871651514443416,0.6600434873293173,0.9306875554920175,0.5667935215512293,adult,9,Rashomon,all
kNN,p,hp_p,25,25,2,0.11961249824816131,0.03886882094390505,0.3732512128164434,0.23383324007260178,adult,9,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.053459726070756455,0.01093236366478979,0.13987396082663145,0.13456895904404512,adult,9,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.19719018492116672,0.1398986937810694,0.44501988648585217,0.25998306914934716,adult,9,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.1348847155733612,0.1289434625147751,0.23328868643863496,0.13780974527385803,adult,9,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.17658044012026222,0.15383117407087088,0.3579892434079925,0.11910549942217023,adult,9,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.0969715329181177,0.07417186456975822,0.2214649315561343,0.10892476774577578,adult,9,Rashomon,HH
LogReg,C,hp_C,25,25,10,0.8605314470034314,0.9470045113855208,0.9927423810534031,0.9596664311413073,adult,9,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.19811795932428003,0.19116657301037848,0.30438680399002405,0.1869727381402855,adult,9,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.21296578062729618,0.1797417583226024,0.4475961314734803,0.23672833792815906,adult,9,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.1502209388625472,0.10026538711950156,0.3760459290129189,0.15390817446822416,adult,9,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.12692749374484388,0.100034882701663,0.25681907645241703,0.12297090137945683,adult,9,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.11467374206598195,0.1030975074741829,0.21584848344972699,0.11104029350014549,adult,9,Rashomon,HH
RF,max_depth,hp_max_depth,25,18,3,0.30614095407103836,0.30751105558712677,0.5007104803980319,0.3239174523098795,adult,9,Rashomon,HH
RF,max_features,hp_max_features,25,14,2,0.24652538710138736,0.16066711980454543,0.6411008612057334,0.3009138296935142,adult,9,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.1143689302416085,0.11266016236054274,0.18201409661399398,0.12423532254407905,adult,9,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.08284974467951632,0.028841908359852456,0.2596974174554085,0.045641160890475006,adult,9,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.054812004495556246,0.04103758423084212,0.11581600108916056,0.04377007650007671,adult,9,Rashomon,HH
kNN,p,hp_p,25,25,2,0.3113802087916109,0.2063170653967264,0.8096077038835119,0.5105982079182505,adult,9,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.566244037518844,0.594386034088197,0.9110304762628875,0.44855737119593747,adult,9,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.03563980675826892,0.009434952468366488,0.075267895906653,0.033557550580004,adult,9,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.20812956195770052,0.18287722085880118,0.41127190815403075,0.20345033825228265,adult,9,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.22641206448550932,0.1951348663545149,0.4702071098339927,0.12273065475297222,adult,9,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.11127113259544563,0.0981243115337773,0.2028129798368943,0.11866690365726423,adult,9,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.0694570071401801,0.04082707545560374,0.1761492810510079,0.0939391235357196,adult,9,Rashomon,non_HH
LogReg,C,hp_C,25,25,10,0.875201389823294,0.9390394382904897,0.9958928958467641,0.9588385965595477,adult,9,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.20449274258669117,0.19944292171128974,0.29558657204548494,0.19027777952181374,adult,9,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.19199068685801873,0.15757243724419046,0.4136655244175575,0.20267882328735998,adult,9,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1430526626003932,0.12196997437682247,0.2787279673652599,0.1477972452288657,adult,9,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.09434526621813731,0.07769153468643676,0.19075505363445472,0.11138534127529766,adult,9,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.11096902467301994,0.06701044556475227,0.2930846910096331,0.10637924751361306,adult,9,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,18,3,0.29136005871235193,0.23844991468951787,0.6301400675098747,0.3529343182359754,adult,9,Rashomon,non_HH
RF,max_features,hp_max_features,25,14,2,0.16736724366649122,0.1246185831436388,0.3919786923018242,0.1568470166967222,adult,9,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.10736823580327966,0.10182477403821251,0.19260660231946805,0.11842213123619462,adult,9,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.12731988787495124,0.09481928075588295,0.2857320958063065,0.11685898374501279,adult,9,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.06610405238539055,0.05226109636064834,0.13602028115612239,0.06784229395018258,adult,9,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.5888497627636382,0.6662539634267127,0.9322796072483629,0.6090110496589235,adult,9,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.054894622792301735,0.011110506898613788,0.14726984346298308,0.17063620212675737,adult,9,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.10417096597566587,0.03438639244398491,0.3194340478283483,0.13501124042073492,adult,9,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,50,50,4,0.6073343236603588,0.7061880220640399,0.7711274778426955,0.6152141971253948,adult,0,full_pool,all
GBM,n_estimators,hp_n_estimators,50,50,3,0.1814121187561299,0.20375077963609575,0.23819914529212535,0.175889940254332,adult,0,full_pool,all
GBM,max_depth,hp_max_depth,50,50,4,0.06137251826773174,0.033089379682245734,0.13910953934589393,0.07469143786336252,adult,0,full_pool,all
GBM,subsample,hp_subsample,50,50,3,0.043059579480253574,0.035497230983349184,0.07473594768169975,0.045857045844672435,adult,0,full_pool,all
LogReg,C,hp_C,50,50,20,0.9737173781944578,0.9832101874116302,0.9941089781020633,0.984683270464604,adult,0,full_pool,all
LogReg,l1_ratio,hp_l1_ratio,50,50,5,0.04145526468912075,0.03926185244912421,0.05678749932846568,0.03934334879615874,adult,0,full_pool,all
MLP,learning_rate_init,hp_learning_rate_init,50,50,3,0.28202102601917184,0.254040003751172,0.5655045979381763,0.2943042633653208,adult,0,full_pool,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,50,50,5,0.05890309868899107,0.049274930587708224,0.11774838968243957,0.061700730108689886,adult,0,full_pool,all
MLP,activation,hp_activation,50,50,2,0.07671797335871908,0.051943042655550796,0.18698842372693172,0.060200885815718266,adult,0,full_pool,all
MLP,alpha,hp_alpha,50,50,4,0.04133804798656414,0.03661174540027939,0.07680265354798413,0.04122961278695973,adult,0,full_pool,all
RF,max_depth,hp_max_depth,50,43,4,0.4508119654210273,0.4854628237600269,0.7440283327856627,0.40725919751816286,adult,0,full_pool,all
RF,max_features,hp_max_features,50,36,2,0.05257351747821667,0.03899920946919365,0.11144142614385583,0.042972914096399355,adult,0,full_pool,all
RF,min_samples_leaf,hp_min_samples_leaf,50,50,3,0.04199887518881808,0.035184583957611405,0.07936003619410126,0.03523762142916094,adult,0,full_pool,all
RF,n_estimators,hp_n_estimators,50,50,3,0.01756451191180394,0.015115818723356494,0.033724978323704136,0.02159829885846678,adult,0,full_pool,all
RF,min_samples_split,hp_min_samples_split,50,50,3,0.012285228366026402,0.008712358430051323,0.026201803823634847,0.010584464982745912,adult,0,full_pool,all
kNN,n_neighbors,hp_n_neighbors,50,50,13,0.6478015241455154,0.7580799193403721,0.9569216953111828,0.7316633534903346,adult,0,full_pool,all
kNN,p,hp_p,50,50,2,0.04966740983187342,0.012249809431324688,0.1428163838452564,0.07741560827006473,adult,0,full_pool,all
kNN,weights,hp_weights,50,50,2,0.022053185281476644,0.0011721336177221693,0.046118469787188934,0.050050912961072544,adult,0,full_pool,all
GBM,learning_rate,hp_learning_rate,50,50,4,0.612993832122316,0.6998856444645786,0.7789631273480355,0.6483035406612209,adult,0,full_pool,HH
GBM,n_estimators,hp_n_estimators,50,50,3,0.1727567870571475,0.19205388004360735,0.23215969414687815,0.17949361868701896,adult,0,full_pool,HH
GBM,max_depth,hp_max_depth,50,50,4,0.06665672828290405,0.03674688201692745,0.1587047748963968,0.067707180834399,adult,0,full_pool,HH
GBM,subsample,hp_subsample,50,50,3,0.042190722721029465,0.035118718998896827,0.07510550186845948,0.04209971671198305,adult,0,full_pool,HH
LogReg,C,hp_C,50,50,20,0.9788237021901796,0.9878903637368286,0.9960152764175846,0.9856380162689122,adult,0,full_pool,HH
LogReg,l1_ratio,hp_l1_ratio,50,50,5,0.03985104019379901,0.03852900780273418,0.04991100903200296,0.03871730742668803,adult,0,full_pool,HH
MLP,learning_rate_init,hp_learning_rate_init,50,50,3,0.23308752882529518,0.22003201490828275,0.4402662307757503,0.30321330143590636,adult,0,full_pool,HH
